ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max
300777.SZ,20230414,20230331,预增,43.39,65.45,13000.0,15000.0
002642.SZ,20230415,20221231,预减,-82.24,-73.36,1000.0,1500.0
000519.SZ,20230415,20230331,首亏,-112.79,-110.66,-3600.0,-3000.0
300767.SZ,20230415,20230331,预减,-89.25,-83.9,350.0,524.0
002170.SZ,20230415,20230331,预增,176.22,314.33,6000.0,9000.0
000937.SZ,20230415,20230331,预增,160.22,184.62,256000.0,280000.0
000039.SZ,20230415,20230331,预减,-92.0,-89.0,14000.0,18000.0
002229.SZ,20230415,20230331,续亏,-72.01,-32.92,-2200.0,-1700.0
002959.SZ,20230415,20230331,预增,45.0,65.0,15103.0,17186.0
000966.SZ,20230415,20230331,预增,150.07,212.58,20000.0,25000.0
002015.SZ,20230415,20230331,预增,52.69,93.79,26000.0,33000.0
000829.SZ,20230415,20230331,预增,601.67,662.16,5800.0,6300.0
002624.SZ,20230415,20230331,预减,-73.82,-69.06,22000.0,26000.0
603139.SH,20230415,20221231,首亏,-145.2284,-130.1523,-1650.0,-1100.0
600258.SH,20230415,20230331,扭亏,125.8202,134.4269,6000.0,8000.0
000811.SZ,20230415,20230331,预增,85.0,121.0,9200.0,11000.0
600273.SH,20230415,20230331,略减,-38.34,-33.21,36000.0,39000.0
000823.SZ,20230415,20230331,预减,-83.35,-78.43,1250.0,1620.0
002263.SZ,20230415,20230331,预减,-81.58,-75.44,600.0,800.0
000791.SZ,20230415,20230331,续亏,-63.45,-45.29,-4500.0,-4000.0
603328.SH,20230415,20230331,预增,83.93,119.4,7000.0,8350.0
300938.SZ,20230415,20230331,略增,30.0,45.0,2909.0,3245.0
000901.SZ,20230415,20230331,预减,-82.8,-74.21,160.0,240.0
002737.SZ,20230415,20230331,预增,74.75,95.28,38300.0,42800.0
002560.SZ,20230415,20230331,预增,152.72,241.91,3035.0,4106.0
002576.SZ,20230415,20230331,预增,130.0,180.0,2325.0,2831.0
000627.SZ,20230415,20230331,预减,-72.84,-66.05,4000.0,5000.0
000600.SZ,20230415,20230331,首亏,-302.5114,-302.5114,-14100.0,-14100.0
601028.SH,20230415,20230331,预增,70.49,107.5,12900.0,15700.0
002302.SZ,20230415,20230331,首亏,-301.36,-241.81,-7100.0,-5000.0
000722.SZ,20230415,20230331,预减,-92.0,-88.0,322.0,483.0
300919.SZ,20230415,20230331,略增,25.61,37.38,32000.0,35000.0
000059.SZ,20230415,20230331,首亏,-276.02,-240.81,-50000.0,-40000.0
000899.SZ,20230415,20230331,扭亏,543.3498,740.3941,450.0,650.0
002865.SZ,20230415,20230331,预增,1425.0,1656.0,33000.0,38000.0
000968.SZ,20230415,20230331,略减,-22.82,-8.12,21000.0,25000.0
002935.SZ,20230415,20230331,续亏,2.56,10.82,-1180.0,-1080.0
000679.SZ,20230415,20230331,续亏,6.6254,17.0004,-900.0,-800.0
000913.SZ,20230415,20230331,预增,100.89,115.24,7000.0,7500.0
002871.SZ,20230415,20230331,预增,230.3,272.92,3100.0,3500.0
300559.SZ,20230415,20230331,预减,-80.17,-70.25,300.0,450.0
000985.SZ,20230415,20230331,预减,-84.57,-79.95,200.0,260.0
600863.SH,20230415,20230331,预增,62.78,82.9,80921.0,90921.0
600596.SH,20230415,20230331,预减,-92.0,-91.0,10000.0,11000.0
600985.SH,20230415,20230331,略增,30.13,30.13,210950.0,210950.0
000898.SZ,20230415,20230331,首亏,-110.05,-110.05,-14900.0,-14900.0
603358.SH,20230415,20230331,预增,50.0,61.0,11950.0,12800.0
002311.SZ,20230415,20230331,预增,91.82,106.77,38500.0,41500.0
300877.SZ,20230415,20221231,首亏,-130.491,-124.8446,-2700.0,-2200.0
603507.SH,20230415,20230331,预增,128.23,177.14,4200.0,5100.0
000430.SZ,20230415,20230331,续亏,43.58,59.7,-3500.0,-2500.0
002471.SZ,20230415,20221231,首亏,-300.77,-227.76,-5500.0,-3500.0
002105.SZ,20230415,20230331,预减,-77.97,-66.96,1000.0,1500.0
002270.SZ,20230415,20230331,预增,67.94,90.63,11100.0,12600.0
000767.SZ,20230415,20230331,首亏,-5449.62,-4414.21,-15500.0,-12500.0
000930.SZ,20230415,20230331,预减,-99.7,-99.5,117.0,173.0
603518.SH,20230415,20230331,预增,130.89,155.19,9500.0,10500.0
300098.SZ,20230415,20230331,续亏,69.1,81.46,-2500.0,-1500.0
002699.SZ,20230415,20230331,续亏,-234.218,-135.9186,-1700.0,-1200.0
000521.SZ,20230415,20230331,预增,1939.79,2522.58,10500.0,13500.0
300316.SZ,20230415,20230331,预增,80.86,103.47,80000.0,90000.0
002583.SZ,20230415,20230331,续亏,4.76,45.57,-7000.0,-4000.0
002552.SZ,20230415,20230331,首亏,-2110.72,-1440.48,-3300.0,-2200.0
000416.SZ,20230415,20221231,首亏,-311.6293,-311.6293,-2880.0,-2880.0
002207.SZ,20230415,20230331,首亏,-170.6142,-159.7505,-1300.0,-1100.0
000554.SZ,20230415,20230331,预增,132.0,203.0,660.0,860.0
002852.SZ,20230415,20230331,扭亏,266.61,322.14,9000.0,12000.0
000422.SZ,20230415,20230331,预减,-67.1,-59.27,21000.0,26000.0
002609.SZ,20230415,20230331,续亏,68.88,79.25,-1500.0,-1000.0
000547.SZ,20230415,20221231,预减,-95.81,-94.41,2700.0,3600.0
002251.SZ,20230415,20221231,续亏,-1339.18,-1013.33,-265000.0,-205000.0
002847.SZ,20230415,20230331,预增,62.87,95.44,10000.0,12000.0
000921.SZ,20230415,20230331,预增,100.0,135.0,53250.0,62530.0
002850.SZ,20230415,20230331,略增,30.05,47.78,22000.0,25000.0
002640.SZ,20230415,20221231,预减,-97.77,-97.18,1500.0,1900.0
002789.SZ,20230415,20221231,扭亏,101.08,101.63,1000.0,1500.0
002113.SZ,20230415,20230331,续亏,-6.0144,10.7247,-1900.0,-1600.0
002024.SZ,20230415,20221231,续亏,61.8626,64.174,-1650000.0,-1550000.0
002898.SZ,20230415,20221231,续亏,-97.0747,-49.9482,-4600.0,-3500.0
002636.SZ,20230415,20221231,预减,-88.41,-85.51,8000.0,10000.0
000615.SZ,20230415,20221231,续亏,-531.4818,-215.7409,-160000.0,-80000.0
000546.SZ,20230417,20221231,首亏,-366.51,-320.16,-23000.0,-19000.0
688337.SH,20230417,20230331,预增,430.0507,462.838,2268.0,2408.0
600096.SH,20230417,20230331,略减,-5.2,-5.2,156000.0,156000.0
600521.SH,20230417,20230331,略增,15.0,38.0,15900.0,19000.0
603978.SH,20230417,20221231,首亏,-280.6672,-245.9235,-5200.0,-4200.0
002976.SZ,20230417,20230331,预增,28.35,54.61,2234.0,2690.0
600519.SH,20230417,20230331,略增,19.0,19.0,2052000.0,2052000.0
002309.SZ,20230417,20221231,续亏,87.1974,91.4132,-49500.0,-33200.0
300082.SZ,20230417,20221231,预减,-98.86,-98.3,400.0,600.0
300758.SZ,20230417,20221231,首亏,-101.94,-101.33,-350.0,-240.0
301128.SZ,20230417,20221231,略减,-34.75,-27.5,3600.0,4000.0
300853.SZ,20230417,20221231,首亏,-137.7631,-134.4311,-6800.0,-6200.0
300244.SZ,20230417,20230331,预减,-79.44,-69.48,15500.0,23000.0
300878.SZ,20230417,20221231,预减,-55.44,-45.08,4300.0,5300.0
301321.SZ,20230417,20221231,首亏,-150.967,-135.2849,-6500.0,-4500.0
688620.SH,20230417,20230331,不确定,-117.38,-52.21,-74.0,203.0
688602.SH,20230417,20230331,预减,-61.2,-61.2,2075.0,2075.0
688106.SH,20230418,20230331,预增,47.0,57.0,5700.0,6100.0
300112.SZ,20230418,20230331,首亏,-147.02,-123.51,-380.0,-190.0
002620.SZ,20230418,20221231,扭亏,100.46,100.65,850.0,1200.0
301325.SZ,20230418,20230331,预增,79.93,106.59,5400.0,6200.0
002162.SZ,20230418,20230331,续亏,44.0,57.0,-850.0,-650.0
002813.SZ,20230418,20230331,首亏,-1149.0,-799.0,-600.0,-400.0
002888.SZ,20230418,20221231,首亏,-158.0,-142.0,-1500.0,-1100.0
600984.SH,20230418,20230331,续亏,-144.7586,-144.7586,-13200.0,-13200.0
000691.SZ,20230418,20221231,预减,-93.83,-91.05,100.0,145.0
000768.SZ,20230418,20230331,预增,41.0,65.0,21800.0,25500.0
300094.SZ,20230418,20221231,续亏,27.7457,63.8728,-1000.0,-500.0
300069.SZ,20230418,20221231,续亏,27.7,35.18,-2900.0,-2600.0
300124.SZ,20230418,20230331,略增,0.0,8.0,71740.0,77479.0
688562.SH,20230418,20230331,不确定,63.38,209.87,-100.0,300.0
688011.SH,20230419,20230331,续亏,9.75,37.95,-800.0,-550.0
603133.SH,20230419,20221231,续亏,80.2775,80.2775,-9060.0,-9060.0
300500.SZ,20230419,20221231,预减,-92.7,-89.05,1000.0,1500.0
603011.SH,20230419,20221231,预减,-84.46,-78.24,1000.0,1400.0
000620.SZ,20230419,20221231,续亏,15.3603,16.6447,-329500.0,-324500.0
688479.SH,20230419,20230331,略增,1.66,11.82,3500.0,3850.0
600804.SH,20230419,20221231,续亏,61.202,61.202,-45325.0,-45325.0
002919.SZ,20230419,20221231,预减,-81.27,-79.77,2500.0,2700.0
000150.SZ,20230420,20221231,续亏,26.68,48.68,-50000.0,-35000.0
002439.SZ,20230420,20230331,续亏,30.26,35.39,-6800.0,-6300.0
000909.SZ,20230420,20221231,首亏,-729.0698,-583.887,-37870.0,-29130.0
605388.SH,20230420,20230331,略增,25.73,38.96,2297.0,2539.0
002547.SZ,20230420,20221231,续亏,83.5358,87.4098,-17000.0,-13000.0
002985.SZ,20230420,20230630,略增,15.0,45.0,24182.0,30490.0
000918.SZ,20230420,20221231,续亏,11.7382,11.7382,-112000.0,-112000.0
600606.SH,20230420,20221231,预减,-83.65,-83.65,101000.0,101000.0
603863.SH,20230420,20221231,首亏,-3255.3562,-2917.2823,-28000.0,-25000.0
600671.SH,20230420,20221231,续亏,-141.59,-118.11,-7200.0,-6500.0
688262.SH,20230420,20230331,首亏,-8836.82,-8836.82,-2686.0,-2686.0
688099.SH,20230420,20230331,预减,-88.91,-88.91,3000.0,3000.0
300550.SZ,20230420,20221231,首亏,-387.3,-301.11,-10000.0,-7000.0
300269.SZ,20230420,20221231,首亏,-206.276,-173.5757,-6500.0,-4500.0
688443.SH,20230420,20230331,续亏,-173.8953,-147.81,-22042.0,-19943.0
688671.SH,20230420,20230331,扭亏,265.5874,286.2858,800.0,900.0
300420.SZ,20230421,20221231,扭亏,129.3491,131.0423,5200.0,5500.0
603115.SH,20230421,20230331,预减,-82.25,-78.34,1133.0,1383.0
300345.SZ,20230421,20221231,首亏,-947.763,-735.8222,-4000.0,-3000.0
300534.SZ,20230421,20230331,预增,512.08,594.79,1850.0,2100.0
301382.SZ,20230421,20230331,略增,3.89,26.98,2580.0,3154.0
001380.SZ,20230421,20230331,预增,33.85,62.03,1900.0,2300.0
002855.SZ,20230421,20221231,续亏,44.8694,53.0369,-13500.0,-11500.0
301307.SZ,20230421,20230630,略增,18.34,30.89,9432.0,10432.0
000698.SZ,20230421,20221231,首亏,-1986.6145,-1609.2916,-200000.0,-160000.0
002528.SZ,20230421,20221231,续亏,16.4,30.34,-120000.0,-100000.0
002271.SZ,20230421,20230331,略增,15.0,25.0,36481.0,39653.0
300842.SZ,20230421,20230331,预增,336.57,391.14,8000.0,9000.0
300527.SZ,20230421,20221231,预减,-97.85,-97.21,145.0,188.0
002753.SZ,20230422,20221231,预减,-88.33,-86.44,3700.0,4300.0
301213.SZ,20230422,20221231,预减,-72.55,-62.26,1600.0,2200.0
600077.SH,20230422,20221231,续亏,-808.6294,-681.7259,-358000.0,-308000.0
002214.SZ,20230422,20230331,首亏,-744.37,-583.28,-5200.0,-3900.0
601258.SH,20230422,20221231,首亏,-267.0025,-244.7355,-150000.0,-130000.0
000010.SZ,20230422,20221231,首亏,-2700.31,-2188.78,-61000.0,-49000.0
601929.SH,20230422,20221231,首亏,-1699.3913,-1699.3913,-42464.0,-42464.0
833781.BJ,20230422,20230331,扭亏,243.65,243.65,176.0,176.0
300323.SZ,20230422,20221231,首亏,-302.9403,-238.8539,-19000.0,-13000.0
002581.SZ,20230422,20221231,首亏,-105.549,-105.549,-1504.0,-1504.0
920781.BJ,20230422,20230331,扭亏,243.65,243.65,176.0,176.0
300535.SZ,20230424,20221231,首亏,-103.6454,-102.5822,-240.0,-170.0
601336.SH,20230424,20230331,预增,110.0,120.0,676200.0,708400.0
301428.SZ,20230424,20230331,预增,30.0,60.0,1386.0,1706.0
301332.SZ,20230424,20230331,略增,4.55,20.49,2100.0,2420.0
301360.SZ,20230424,20230630,预减,-52.27,-20.45,600.0,1000.0
688223.SH,20230424,20230331,预增,298.89,323.82,160000.0,170000.0
002124.SZ,20230424,20221231,扭亏,110.09,112.33,45000.0,55000.0
300587.SZ,20230424,20230331,首亏,-107.7685,-105.179,-900.0,-600.0
300495.SZ,20230424,20221231,续亏,31.15,37.84,-72000.0,-65000.0
688582.SH,20230424,20230331,续亏,-123.32,-123.32,-582.0,-582.0
603026.SH,20230425,20230331,预减,-98.58,-97.87,640.0,960.0
603118.SH,20230425,20230331,预增,51.18,59.13,7600.0,8000.0
003003.SZ,20230425,20221231,首亏,-115.42,-111.57,-400.0,-300.0
601958.SH,20230425,20240331,预增,,,,
000616.SZ,20230425,20221231,首亏,-2488.76,-1692.5,-107814.0,-71876.0
600767.SH,20230425,20221231,首亏,-453.2945,-364.9709,-4800.0,-3600.0
300256.SZ,20230425,20221231,扭亏,107.9428,111.9142,11000.0,16500.0
601958.SH,20230425,20230630,预增,,,,
688543.SH,20230425,20230331,扭亏,240.4,253.17,1100.0,1200.0
600766.SH,20230426,20221231,首亏,-140.675,-140.675,-121.0,-121.0
002781.SZ,20230426,20221231,续亏,66.53,77.69,-58500.0,-39000.0
002800.SZ,20230426,20221231,预减,-92.52,-90.03,300.0,400.0
688581.SH,20230427,20230331,略增,7.14,17.86,3000.0,3300.0
001324.SZ,20230427,20230331,预增,900.0,1100.0,970.0,1212.0
000571.SZ,20230427,20221231,续亏,69.4872,78.302,-4500.0,-3200.0
000908.SZ,20230427,20221231,续亏,2.2365,38.8978,-16000.0,-10000.0
002177.SZ,20230427,20221231,扭亏,172.8612,208.4822,4500.0,6700.0
301337.SZ,20230427,20230331,略增,32.73,48.92,410.0,460.0
688158.SH,20230427,20240331,续亏,,,,
688158.SH,20230427,20230630,续亏,,,,
001324.SZ,20230427,20230331,扭亏,900.0,1100.0,970.0,1212.0
688695.SH,20230427,20230331,不确定,72.89,127.11,-150.0,150.0
002475.SZ,20230428,20230630,略增,10.0,20.0,416243.0,454084.0
301399.SZ,20230428,20230331,续盈,-2.38,16.72,1380.0,1650.0
688298.SH,20230428,20231231,略减,,,,
001282.SZ,20230428,20230331,续盈,-6.71,10.78,1600.0,1900.0
301305.SZ,20230428,20230331,略减,-24.79,-24.79,4300.0,4300.0
688592.SH,20230428,20230630,略增,19.43,19.43,1196.0,1196.0
301293.SZ,20230504,20230630,预增,28.59,52.96,4118.0,4898.0
301390.SZ,20230505,20230630,略增,6.2,22.53,1300.0,1500.0
301325.SZ,20230511,20230630,预增,79.91,104.73,14500.0,16200.0
301252.SZ,20230511,20230630,略增,1.01,10.89,4600.0,5050.0
688573.SH,20230511,20230331,续亏,17.77,17.77,-1250.0,-1250.0
430017.BJ,20230512,20230630,略增,3.64,10.12,4800.0,5100.0
920017.BJ,20230512,20230630,略增,3.64,10.12,4800.0,5100.0
688593.SH,20230515,20230630,略减,-45.52,-36.64,4295.0,4995.0
301310.SZ,20230516,20230630,略增,39.08,48.84,8550.0,9150.0
688523.SH,20230516,20230630,预增,21.26,61.68,1500.0,2000.0
301382.SZ,20230516,20230630,略增,15.63,41.32,5937.0,7256.0
688570.SH,20230517,20230630,略增,7.25,15.95,20150.0,21785.0
301332.SZ,20230517,20230630,略增,5.75,25.78,6440.0,7660.0
301323.SZ,20230517,20230630,续盈,-16.6,2.0,5610.0,6860.0
301353.SZ,20230517,20230630,略减,-28.41,-18.86,4500.0,5100.0
688651.SH,20230517,20230630,不确定,11.1,130.66,-870.0,300.0
688576.SH,20230518,20230630,预增,45.18,59.68,5005.0,5505.0
001373.SZ,20230518,20230630,略减,-38.85,-31.21,2400.0,2700.0
301428.SZ,20230518,20230630,略增,10.0,40.0,3915.0,4983.0
920002.BJ,20230518,20241231,略增,15.35,15.35,5710.0,5710.0
301320.SZ,20230519,20230630,略减,-17.41,-3.65,2400.0,2800.0
301383.SZ,20230519,20230630,预增,97.0,97.0,5330.0,5330.0
001324.SZ,20230519,20230630,略增,30.57,45.08,3044.0,3383.0
688623.SH,20230519,20230630,预增,72.46,91.59,6019.0,6686.0
301355.SZ,20230522,20230630,预增,34.58,54.77,4000.0,4600.0
301305.SZ,20230522,20230630,续盈,-24.84,10.14,10100.0,14800.0
301399.SZ,20230522,20230630,略增,9.48,24.35,3680.0,4180.0
001282.SZ,20230523,20230630,预增,28.94,53.34,3700.0,4400.0
688472.SH,20230523,20230630,预增,270.0,355.0,168800.0,207400.0
301337.SZ,20230525,20230630,续盈,-16.49,2.07,2070.0,2530.0
688627.SH,20230525,20230630,预增,40.44,108.24,2900.0,4300.0
688347.SH,20230525,20230630,略增,3.91,45.47,125000.0,175000.0
688591.SH,20230525,20230630,续盈,-15.46,20.12,2540.0,3609.0
301232.SZ,20230526,20230630,略增,10.09,35.11,4400.0,5400.0
301225.SZ,20230529,20230630,略增,0.12,9.66,5034.0,5514.0
301262.SZ,20230531,20230630,续盈,-3.47,15.84,20000.0,24000.0
688671.SH,20230531,20230630,预增,40.09,53.6,3144.0,3447.0
688548.SH,20230531,20230630,预增,80.32,120.39,12466.0,15236.0
603270.SH,20230531,20230630,略增,2.97,9.49,7900.0,8400.0
688443.SH,20230601,20230630,续亏,-66.5356,-36.2564,-42900.0,-35100.0
301376.SZ,20230601,20230630,预增,58.56,67.62,17500.0,18500.0
301315.SZ,20230601,20230630,略增,,,,
301287.SZ,20230601,20230630,略增,0.13,5.76,4450.0,4700.0
688759.SH,20230601,20230630,续亏,-20.97,-15.04,-10200.0,-9700.0
688543.SH,20230602,20230630,续盈,-9.17,11.78,3900.0,4800.0
301397.SZ,20230602,20230630,略增,1.19,10.86,6385.0,6996.0
301170.SZ,20230605,20230630,略增,21.79,34.61,4275.0,4725.0
688620.SH,20230605,20230630,略增,3.89,31.29,1130.0,1428.0
300804.SZ,20230605,20230630,略减,-26.03,-23.72,3200.0,3300.0
688629.SH,20230606,20230630,略减,,,,
301295.SZ,20230606,20230630,略增,3.13,16.69,3115.0,3524.0
301448.SZ,20230606,20230630,略减,-14.42,-7.57,2500.0,2700.0
688719.SH,20230606,20230630,预增,992.78,1211.33,5000.0,6000.0
688653.SH,20230606,20230630,首亏,-183.23,-162.21,-990.0,-740.0
688631.SH,20230607,20230630,续亏,21.28,70.48,-1600.0,-600.0
688429.SH,20230608,20230630,预增,70.15,92.44,14500.0,16400.0
301395.SZ,20230608,20230630,略减,-48.07,-30.01,2300.0,3100.0
301291.SZ,20230608,20230630,预增,51.3,72.26,14437.0,16437.0
301210.SZ,20230609,20230630,略减,-46.83,-37.97,3000.0,3500.0
688582.SH,20230609,20230630,略增,9.45,31.98,3400.0,4100.0
301488.SZ,20230612,20230630,续盈,-9.78,0.14,4600.0,5100.0
301211.SZ,20230612,20230630,预增,83.82,138.98,10000.0,13000.0
301292.SZ,20230612,20230630,预减,-82.99,-76.7,5400.0,7400.0
688708.SH,20230612,20230630,略增,2.65,16.33,15000.0,17000.0
301202.SZ,20230614,20230630,略增,6.73,25.29,2300.0,2700.0
301261.SZ,20230614,20230630,略增,2.68,18.08,5481.0,6303.0
301486.SZ,20230615,20230630,续盈,-10.13,3.51,4721.0,5437.0
688573.SH,20230615,20230630,扭亏,122.22,127.78,800.0,1000.0
688334.SH,20230616,20230630,预增,34.89,50.88,7000.0,7830.0
301370.SZ,20230616,20230630,略增,7.85,16.22,5800.0,6250.0
688603.SH,20230616,20230630,续盈,-5.87,12.95,2500.0,3000.0
002162.SZ,20230617,20230630,扭亏,1900.0,2133.0,15500.0,17500.0
002204.SZ,20230617,20230630,略增,21.49,39.72,20000.0,23000.0
600157.SH,20230619,20230630,略增,31.09,44.07,101000.0,111000.0
300576.SZ,20230619,20230630,预增,98.0,128.0,4096.0,4717.0
301456.SZ,20230619,20230630,略增,21.92,44.11,5357.0,6332.0
301272.SZ,20230619,20230630,略增,24.5,44.85,2770.0,3223.0
688033.SH,20230620,20230630,预增,72.94,93.7,12500.0,14000.0
301329.SZ,20230620,20230630,略减,-8.66,-8.66,4512.0,4512.0
301393.SZ,20230620,20230630,续盈,-3.46,20.67,7200.0,9000.0
688638.SH,20230620,20230630,略增,5.45,33.57,3000.0,3800.0
301381.SZ,20230621,20230630,略增,21.32,37.86,14625.0,16619.0
688549.SH,20230621,20230630,预增,32.3,76.41,1642.0,2189.0
300036.SZ,20230626,20230630,扭亏,185.65,215.87,4250.0,5750.0
300818.SZ,20230626,20230630,预减,-70.74,-62.65,3800.0,4850.0
002472.SZ,20230627,20230630,略增,39.48,47.45,35000.0,37000.0
002617.SZ,20230628,20230630,扭亏,427.41,486.93,11000.0,13000.0
300201.SZ,20230628,20230630,预增,51.61,61.55,6100.0,6500.0
300795.SZ,20230628,20230630,扭亏,534.6285,668.3604,6500.0,8500.0
301503.SZ,20230628,20230630,续盈,-2.0,8.62,2770.0,3070.0
688610.SH,20230628,20230630,预减,-84.89,-80.57,700.0,900.0
301505.SZ,20230629,20230630,略增,14.31,14.31,2400.0,2400.0
300138.SZ,20230630,20230630,略增,16.06,26.87,27900.0,30500.0
301468.SZ,20230630,20230630,略增,5.73,23.16,9100.0,10600.0
301499.SZ,20230630,20230630,略增,6.33,15.19,2400.0,2600.0
688563.SH,20230630,20230630,略增,5.73,18.95,24000.0,27000.0
000338.SZ,20230703,20230630,预增,50.0,70.0,358651.0,406472.0
000951.SZ,20230703,20230630,预增,45.0,65.0,46500.0,52900.0
000957.SZ,20230703,20230630,预增,82.0,137.0,4000.0,5200.0
002487.SZ,20230703,20230630,预增,45.0,60.0,25498.0,28136.0
002691.SZ,20230703,20230630,首亏,-2249.2171,-1737.4987,-2100.0,-1600.0
300146.SZ,20230703,20230630,略增,30.0,50.0,136276.0,157242.0
301153.SZ,20230703,20230630,预增,51.0,81.0,9200.0,11000.0
301515.SZ,20230703,20230630,预增,16.17,51.01,2474.0,3216.0
688602.SH,20230703,20230630,略减,-38.0,-32.83,6000.0,6500.0
002270.SZ,20230704,20230630,预增,50.21,61.52,27900.0,30000.0
002381.SZ,20230704,20230630,预增,60.0,80.0,9260.0,10417.0
002471.SZ,20230704,20230630,扭亏,592.2548,838.3822,20160.0,30240.0
002537.SZ,20230704,20230630,预减,-55.61,-47.44,3800.0,4500.0
002576.SZ,20230704,20230630,预增,55.0,85.0,5029.0,6002.0
002583.SZ,20230704,20230630,预增,448.9,631.86,6000.0,8000.0
002739.SZ,20230704,20230630,扭亏,165.3891,172.2722,38000.0,42000.0
301172.SZ,20230704,20230630,略增,5.14,21.18,2950.0,3400.0
600761.SH,20230704,20230630,预增,40.0,60.0,60411.0,69041.0
601919.SH,20230704,20230630,预减,-74.47,-74.47,1655100.0,1655100.0
603355.SH,20230704,20230630,略增,2.69,25.51,49500.0,60500.0
002283.SZ,20230705,20230630,预增,50.42,70.27,19700.0,22300.0
002422.SZ,20230705,20230630,预增,56.67,65.88,136000.0,144000.0
002434.SZ,20230705,20230630,预增,47.4,59.68,24000.0,26000.0
002536.SZ,20230705,20230630,预增,440.43,523.57,13000.0,15000.0
002568.SZ,20230705,20230630,预增,90.0,105.0,41961.0,45274.0
002967.SZ,20230705,20230630,预增,188.5,240.95,5500.0,6500.0
300718.SZ,20230705,20230630,预增,42.0,67.0,11000.0,13000.0
300724.SZ,20230705,20230630,预增,45.0,60.0,73629.0,81246.0
300821.SZ,20230705,20230630,首亏,-140.4959,-133.3609,-21000.0,-17300.0
600572.SH,20230705,20230630,预增,135.4143,158.9557,50000.0,55000.0
600846.SH,20230705,20230630,预增,122.0,159.0,17800.0,20800.0
688450.SH,20230705,20230630,略增,3.5,10.7,1870.0,2000.0
300389.SZ,20230705,20230630,预增,71.94,78.08,14000.0,14500.0
000779.SZ,20230706,20230630,预增,43.24,69.29,11000.0,13000.0
002258.SZ,20230706,20230630,预减,-54.66,-53.7,47500.0,48500.0
002531.SZ,20230706,20230630,预增,104.72,136.22,52000.0,60000.0
002609.SZ,20230706,20230630,扭亏,164.6534,190.5148,2500.0,3500.0
301512.SZ,20230706,20230630,首亏,-369.49,-106.74,-1600.0,-40.0
600312.SH,20230706,20230630,预增,185.0,185.0,33200.0,33200.0
600729.SH,20230706,20230630,预增,51.43,65.05,89000.0,97000.0
603977.SH,20230706,20230630,略增,10.0,30.0,12190.0,14407.0
002271.SZ,20230706,20230630,略增,35.0,45.0,130464.0,140128.0
